testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test23777,2019-01-24 02:23:45,10,3,1,10,3,31,1,10.355779,62.313577,31.0,1,7.757867803586979,59.800348093662365,True,0,3.6146178387347137
Test86285,2019-01-24 02:24:35,10,3,1,10,3,31,1,9.0204,43.572864,31.0,1,9.351347747188443,42.273993929021735,True,0,1.3403693045769869
Test18722,2019-01-24 02:27:30,10,3,1,10,3,31,1,13.193462,30.636796999999998,31.0,1,8.237885425561393,26.57677855729697,True,0,6.406363160187956
Test78829,2019-01-24 02:28:25,10,3,1,10,3,31,1,13.360384,38.708017,31.0,1,8.136476128543197,32.07229115543208,True,0,8.445239542708952
Test60907,2019-01-24 02:30:28,10,3,1,10,3,31,1,4.34657,33.732607,31.0,1,7.263744355840685,33.15620774677408,True,0,2.973573997985239
Test6310,2019-01-24 02:31:43,10,3,1,10,3,31,1,7.017328999999999,22.344445999999998,31.0,1,8.252173794392808,26.403658116766245,True,0,4.242881647552868
Test36167,2019-01-24 02:34:05,10,3,1,10,3,31,1,13.69423,19.690895,31.0,1,12.929131400051213,22.58088911968323,True,0,2.989555465189974
Test42627,2019-02-13 22:41:19,10,3,1,10,3,31,1,15.196532999999999,16.373955,31.0,1,25.79635120538407,12.283834638743869,True,0,11.361568138102838
Test57096,2019-02-13 22:41:46,10,3,1,10,3,31,1,15.196532999999999,16.373955,31.0,1,13.8474187034013,11.612871386234685,True,0,4.948537820664967
Test99148,2019-02-13 22:44:47,10,3,1,10,3,31,1,22.874968,15.931693,31.0,1,13.84741845306586,11.612871475660802,True,0,10.007440740841103
Test57613,2019-02-13 22:45:12,10,3,1,10,3,31,1,22.874968,15.931693,31.0,1,13.84741845306586,11.612871475660802,True,0,10.007440740841103
Test71012,2019-02-13 22:47:10,10,3,1,10,3,31,1,17.533447,24.500456,31.0,1,12.929131677841553,22.580889726522635,True,0,4.988432044654393
Test47873,2019-02-13 22:49:32,10,3,1,10,3,31,1,27.048032,27.319857,31.0,1,29.50761739002745,28.859294494638622,True,0,2.901625077561834
Test81299,2019-02-13 22:50:08,10,3,1,10,3,31,1,27.048032,27.319857,31.0,1,29.50761004200313,28.85932324319622,True,0,2.901634101440882
Test44031,2019-02-13 22:52:27,10,3,1,10,3,31,1,28.550332,39.592535,31.0,1,29.221192822048206,32.517627652235305,True,0,7.10664254215829
Test96257,2019-02-13 22:53:18,10,3,1,10,3,31,1,28.383409999999998,50.151462,31.0,1,29.384049637890595,43.59337992164325,True,0,6.633982230258224
Test33107,2019-02-13 22:53:45,10,3,1,10,3,31,1,28.383409999999998,50.151462,31.0,1,29.507602093280703,52.31060953796963,True,0,2.434281403888049
Test63717,2019-02-13 22:56:40,10,3,1,10,3,31,1,28.216488000000002,58.775507999999995,31.0,1,29.507614676334676,52.310649236292946,True,0,6.592526596762645
Test5270,2019-02-13 22:56:59,10,3,1,10,3,31,1,28.216488000000002,58.775507999999995,31.0,1,29.384040935878637,43.593139919202926,True,0,15.227195421313949
Test20202,2019-02-13 22:57:36,10,3,1,10,3,31,1,22.708046,61.926601,31.0,1,21.274883205575886,59.19509689007954,True,0,3.084650757838541
Test99541,2019-02-13 22:57:53,10,3,1,10,3,31,1,22.708046,61.926601,31.0,1,19.060101664099452,64.0497552660943,True,0,4.220815314067093
Test10790,2019-02-13 22:59:49,10,3,1,10,3,31,1,16.364991,63.253377,31.0,1,9.15067779111104,58.82124222650954,True,0,8.467002641214485
Test13099,2019-02-13 23:00:08,10,3,1,10,3,31,1,16.364991,63.253377,31.0,1,9.15067779111104,58.82124222650954,True,0,8.467002641214485
Test50075,2019-02-13 23:00:39,10,3,1,10,3,31,1,9.187322,59.107201,31.0,1,7.757865099171259,59.80034747075125,True,0,1.5886469278105233
Test94635,2019-02-13 23:01:00,10,3,1,10,3,31,1,9.187322,59.107201,31.0,1,7.757873217067453,59.80034469560523,True,0,1.5886384125359096
Test88339,2019-02-13 23:03:36,10,3,1,10,3,31,1,9.0204,48.658838,31.0,1,8.1364845115198,32.07229259279578,True,0,16.61008112972428
Test50868,2019-02-13 23:04:30,10,3,1,10,3,31,1,10.522703,36.552008,31.0,1,8.136470010756408,32.072289567867486,True,0,5.075626573157466
Test7045,2019-02-13 23:04:52,10,3,1,10,3,31,1,10.522703,36.552008,31.0,1,8.136471748566075,32.07228771916136,True,0,5.075627387809013
Test5987,2019-02-13 23:07:35,10,3,1,10,3,31,1,9.354245,27.596269,31.0,1,8.136479035894448,32.07228601926189,True,0,4.638715587321129
Test2180,2019-03-08 14:38:41,10,3,1,10,3,31,2,9.900766,31.049160999999998,31.0,2,8.81407527471536,30.273652808731644,True,0,1.3350317176546675
Test77066,2019-03-08 14:39:07,10,3,1,10,3,31,2,9.900766,31.049160999999998,31.0,2,8.252167539002,26.403678759645327,True,0,4.929338914200932
Test9473,2019-03-08 14:39:30,10,3,1,10,3,31,2,9.900766,31.049160999999998,31.0,1,8.13647816040024,32.07228938381217,True,1,2.0394860310190164
Test68121,2019-03-08 14:40:59,10,3,1,10,3,31,2,9.579535,17.638101000000002,31.0,2,7.712890289859722,23.526273565497203,True,0,6.1769684016488675
Test99439,2019-03-08 14:41:32,10,3,1,10,3,31,2,9.579535,17.638101000000002,31.0,2,7.690302535292292,22.94288523697435,True,0,5.6311575281248425
Test15182,2019-03-08 14:41:54,10,3,1,10,3,31,2,9.579535,17.638101000000002,31.0,2,7.690279847219251,22.94288379630434,True,0,5.631163782760636
Test98549,2019-03-08 14:45:48,10,3,1,10,3,31,2,14.879845999999999,13.310232000000001,31.0,2,12.60521518724384,11.732587020522491,True,0,2.7681959857658813
Test27807,2019-03-08 14:46:14,10,3,1,10,3,31,2,14.879845999999999,13.310232000000001,31.0,2,12.531960522883667,12.540329810775718,True,0,2.4708936833919277
Test90294,2019-03-08 14:46:36,10,3,1,10,3,31,2,14.879845999999999,13.310232000000001,31.0,2,12.605199182711779,11.732595886574673,True,0,2.7682040838390516
Test56086,2019-03-08 14:47:15,10,3,1,10,3,31,2,23.071236,13.791104,31.0,2,28.998072218357972,12.700128447780477,True,0,6.0264098113869204
Test75282,2019-03-08 14:47:36,10,3,1,10,3,31,2,23.071236,13.791104,31.0,2,28.131081169988786,11.420925770272952,True,0,5.587466150674285
Test41126,2019-03-08 14:47:58,10,3,1,10,3,31,2,23.071236,13.791104,31.0,2,28.998072075891308,12.700127084966313,True,0,6.026409917987915
Test42325,2019-03-08 14:51:21,10,3,1,10,3,31,2,28.050317,18.599851,31.0,2,29.55586075556528,23.0541850328617,True,0,4.701888309629608
Test70038,2019-03-08 14:51:41,10,3,1,10,3,31,2,28.050317,18.599851,31.0,2,29.555861444964062,23.054220127101285,True,0,4.7019217769158175
Test83470,2019-03-08 14:52:03,10,3,1,10,3,31,2,28.050317,18.599851,31.0,2,29.02519981863343,13.495524212161198,True,0,5.1965900807275
Test47600,2019-03-08 14:52:42,10,3,1,10,3,31,2,27.56847,30.461422999999996,31.0,2,29.22118191446469,32.51761783173623,True,0,2.63806631043883
Test42000,2019-03-08 14:53:06,10,3,1,10,3,31,2,27.56847,30.461422999999996,31.0,2,28.621363225095017,32.183707120241145,True,0,2.018624961275821
Test8381,2019-03-08 14:53:29,10,3,1,10,3,31,2,27.56847,30.461422999999996,31.0,2,27.529549833472153,31.634761729930975,True,0,1.1739840520716618
Test69867,2019-03-08 14:57:06,10,3,1,10,3,31,2,28.050317,46.169995,31.0,2,26.432647799335705,41.86971259921594,True,0,4.594483906737622
Test10056,2019-03-08 14:57:27,10,3,1,10,3,31,2,28.050317,46.169995,31.0,2,26.43220674838319,41.86970920668264,True,0,4.594642389848692
Test97719,2019-03-08 14:57:49,10,3,1,10,3,31,2,28.050317,46.169995,31.0,2,29.507611631885133,52.31065169072849,True,0,6.311210045427882
Test95814,2019-03-08 14:59:13,10,3,1,10,3,31,2,9.900766,47.772912,31.0,2,9.149368115933912,44.264237379429076,True,0,3.5882302564380533
Test6393,2019-03-08 14:59:39,10,3,1,10,3,31,2,9.900766,47.772912,31.0,2,9.209938285020488,42.29247538035361,True,0,5.523805615130294
Test94058,2019-03-08 15:00:02,10,3,1,10,3,31,2,9.900766,47.772912,31.0,2,8.597975192418756,53.70443344379688,True,0,6.07290791355677
Test96169,2019-03-08 15:00:27,10,3,1,10,3,31,2,9.900766,47.772912,31.0,2,11.260065829374803,43.20572245886603,True,0,4.765177471068826
Test94220,2019-04-03 22:07:56,10,3,1,10,3,31,2,9.542354,29.806902,31.0,1,8.25217485904668,26.403659717053152,True,1,3.6395906709667676
Test6864,2019-04-03 22:08:24,10,3,1,10,3,31,2,9.542354,29.806902,31.0,2,7.690249456190362,22.94288237971032,True,0,7.109504665510953
Test16672,2019-04-03 22:11:39,10,3,1,10,3,31,2,13.477433999999999,52.49706,31.0,2,9.903136273719348,53.84611226333445,True,0,3.8204117900172534
Test17040,2019-04-03 22:12:29,10,3,1,10,3,31,2,13.477433999999999,52.49706,31.0,2,12.47948963860276,52.31908786615465,True,0,1.0136898089997797
Test17394,2019-04-03 22:13:31,10,3,1,10,3,31,2,23.970979999999997,52.49706,31.0,2,25.539727266737867,53.89380194627932,True,0,2.1004418705105072
Test16307,2019-04-03 22:14:15,10,3,1,10,3,31,2,23.970979999999997,52.49706,31.0,2,25.539738255778445,53.89380979355683,True,0,2.1004552960903697
Test72308,2019-04-03 22:15:22,10,3,1,10,3,31,2,28.452598,40.170195,31.0,2,26.432212629689545,41.86971165309358,True,0,2.6401352046262554
Test32630,2019-04-03 22:16:07,10,3,1,10,3,31,2,28.452598,40.170195,31.0,2,26.432215794047405,41.8697032926761,True,0,2.640127401282881
Test75370,2019-04-03 22:18:53,10,3,1,10,3,31,2,27.578136999999998,19.989047,31.0,2,29.507619487852402,28.859296490044592,True,0,9.077677494082144
Test94961,2019-04-03 22:22:07,10,3,1,10,3,31,2,13.69605,13.225632000000001,31.0,2,10.30875863472647,8.723963395372598,True,0,5.633716625740475
Test78229,2019-04-03 22:22:54,10,3,1,10,3,31,2,13.69605,13.225632000000001,31.0,2,7.6902517875931045,22.94288247581528,True,0,11.423421946942263
Test36336,2019-04-03 22:26:13,10,3,1,10,3,31,2,18.724207,30.134164000000002,31.0,2,9.302168514519744,31.504621771937625,True,0,9.521184995920168
Test57710,2019-04-03 22:27:07,10,3,1,10,3,31,2,18.724207,30.134164000000002,31.0,2,9.421548900304346,31.45127631750253,True,0,9.395436795420958
Test39441,2019-04-03 22:35:56,10,3,1,10,3,31,1,9.855012,28.149092,31.0,1,7.966998333529132,32.01953311798882,True,0,4.306380156535107
Test11293,2019-04-03 22:37:10,10,3,1,10,3,31,1,8.853477,44.733794,31.0,1,7.7578608248443865,43.347568977078964,True,0,1.766916697933168
Test39741,2019-04-03 22:38:18,10,3,1,10,3,31,1,27.426696000000003,42.941725,31.0,1,26.432345589347545,41.86970971805733,True,0,1.4621728707247075
Test60272,2019-04-03 22:39:57,10,3,1,10,3,31,1,27.426696000000003,62.016434,31.0,1,26.090032748582853,66.3436577255395,True,0,4.5289660871506925
Test25447,2019-04-03 22:40:39,10,3,1,10,3,31,1,10.188857,63.585071,31.0,1,7.7578702920120595,59.80034590279685,True,0,4.498204134520069
