testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test10056,2019-03-08 14:57:27,10,2,1,7,3,31,2,28.050317,46.169995,31.0,2,29.01442813494668,44.010788623224855,True,0,2.364673858703273
Test97719,2019-03-08 14:57:49,10,2,1,7,3,31,2,28.050317,46.169995,31.0,2,26.222885759475613,47.92835838488187,True,0,2.536010002373358
Test95814,2019-03-08 14:59:13,10,2,1,7,3,31,2,9.900766,47.772912,31.0,2,9.590903268335115,48.45543607049053,True,0,0.7495692224696706
Test6393,2019-03-08 14:59:39,10,2,1,7,3,31,2,9.900766,47.772912,31.0,2,9.073331071662416,37.905539088963,True,0,9.902004682189345
Test94058,2019-03-08 15:00:02,10,2,1,7,3,31,2,9.900766,47.772912,31.0,2,9.590903268335115,48.45543607049053,True,0,0.7495692224696706
Test96169,2019-03-08 15:00:27,10,2,1,7,3,31,2,9.900766,47.772912,31.0,2,7.125764274188368,42.9574142896194,True,0,5.557846055527116
Test94220,2019-04-03 22:07:56,10,2,1,7,3,31,2,9.542354,29.806902,31.0,1,5.85304358104259,26.468291643983022,True,1,4.975673871620961
Test6864,2019-04-03 22:08:24,10,2,1,7,3,31,2,9.542354,29.806902,31.0,2,8.615809527298548,17.622794438188897,True,0,12.219286465979758
Test16672,2019-04-03 22:11:39,10,2,1,7,3,31,2,13.477434,52.49706,31.0,2,14.139137554005314,53.64009828976387,True,0,1.320752863048035
Test17040,2019-04-03 22:12:29,10,2,1,7,3,31,2,13.477434,52.49706,31.0,2,16.064376151964932,50.47219787663936,True,0,3.285169145756956
Test17394,2019-04-03 22:13:31,10,2,1,7,3,31,2,23.97098,52.49706,31.0,2,23.31716158044322,49.88719169496456,True,0,2.690518740945748
Test16307,2019-04-03 22:14:15,10,2,1,7,3,31,2,23.97098,52.49706,31.0,2,24.1190527228488,51.95947368382558,True,0,0.5576061141969658
Test72308,2019-04-03 22:15:22,10,2,1,7,3,31,2,28.452598,40.170195,31.0,2,27.82681914431769,38.25653723346742,True,0,2.0133765727328616
Test32630,2019-04-03 22:16:07,10,2,1,7,3,31,2,28.452598,40.170195,31.0,2,27.82681914431769,38.25653723346742,True,0,2.0133765727328616
Test75370,2019-04-03 22:18:53,10,2,1,7,3,31,2,27.578137,19.989047,31.0,2,29.189694974358574,27.35816893310102,True,0,7.543280265880966
Test94961,2019-04-03 22:22:07,10,2,1,7,3,31,2,13.69605,13.225632,31.0,2,9.776000295218013,13.362909496753858,True,0,3.922452650966783
Test78229,2019-04-03 22:22:54,10,2,1,7,3,31,2,13.69605,13.225632,31.0,2,9.791795320059675,19.28825847072732,True,0,7.211008551471809
Test36336,2019-04-03 22:26:13,10,2,1,7,3,31,2,18.724207,30.134164,31.0,2,18.167058434755038,31.92954962072099,True,0,1.8798468157927717
Test57710,2019-04-03 22:27:07,10,2,1,7,3,31,2,18.724207,30.134164,31.0,2,18.065568950322714,31.630901126125977,True,0,1.6352449679502312
Test39441,2019-04-03 22:35:56,10,2,1,7,3,31,1,9.855012,28.149092,31.0,1,10.179073250555973,27.822437606401945,True,0,0.46012909815487
Test11293,2019-04-03 22:37:10,10,2,1,7,3,31,1,8.853477,44.733794,31.0,1,9.615508909571302,42.76397219960715,True,0,2.11208204303427
Test39741,2019-04-03 22:38:18,10,2,1,7,3,31,1,27.426696000000003,42.941725,31.0,1,29.171765092330208,40.69824321166713,True,0,2.842266115547134
Test60272,2019-04-03 22:39:57,10,2,1,7,3,31,1,27.426696000000003,62.016434,31.0,1,26.594946705508253,62.11748998640898,True,0,0.8378658611476042
Test25447,2019-04-03 22:40:39,10,2,1,7,3,31,1,10.188857,63.585071,31.0,1,11.811858439309445,61.26528098574622,True,0,2.8311763248219037
