testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test63542,2019-03-08 14:56:46,5,2,1,4,3,31,2,28.050317,46.169995,31.0,2,28.09040370991431,45.61557092504927,True,0,0.5558713872801223
Test32525,2019-03-08 15:00:46,5,2,1,4,3,31,2,9.900766,47.772912,31.0,2,7.97538160852514,38.06962830452681,True,0,9.892462763628219
Test15659,2019-03-08 15:00:57,5,2,1,4,3,31,2,9.900766,47.772912,31.0,2,9.811376065277287,48.159816707523085,True,0,0.39709673019713515
Test39297,2019-03-08 15:01:09,5,2,1,4,3,31,2,9.900766,47.772912,31.0,2,9.188522988651606,47.37720367876017,True,0,0.8147853599034992
Test51260,2019-03-08 15:01:22,5,2,1,4,3,31,2,9.900766,47.772912,31.0,2,9.959509343803974,48.60333440213998,True,0,0.8324975353820617
Test45863,2019-04-03 22:06:57,5,2,1,4,3,31,2,9.542354,29.806902,31.0,2,8.341187830752334,38.12483212181828,True,0,8.40421094913716
Test5138,2019-04-03 22:13:17,5,2,1,4,3,31,2,23.970979999999997,52.49706,31.0,1,27.969918190559106,47.09005498684455,True,1,6.72511783273723
Test71712,2019-04-03 22:13:58,5,2,1,4,3,31,2,23.970979999999997,52.49706,31.0,2,26.65203341835712,52.3363073922717,True,0,2.685868357342903
Test43222,2019-04-03 22:20:32,5,2,1,4,3,31,2,22.768594,13.661984,31.0,1,34.741641344876435,24.211174071845036,True,1,15.9574206529303
Test20474,2019-04-03 22:21:51,5,2,1,4,3,31,2,13.69605,13.225632000000001,31.0,2,11.063032208228444,32.23808407509445,True,0,19.19390832007772
Test84534,2019-04-03 22:23:53,5,2,1,4,3,31,2,9.433047,21.189006,31.0,1,8.263476599238976,36.365852449961906,True,1,15.221844930495699
Test16340,2019-04-03 22:26:45,5,2,1,4,3,31,2,18.724207,30.134164000000002,31.0,2,28.63325109764096,34.4891185010198,True,0,10.8238063376497
Test44946,2019-04-03 22:32:52,5,2,1,4,3,31,1,19.03575,22.1786,31.0,1,6.627847344266148,25.236795991879937,True,0,12.779225760542683
Test90791,2019-04-03 22:35:38,5,2,1,4,3,31,1,9.855012,28.149092,31.0,1,7.808368159535961,30.044981045961496,True,0,2.789829077973449
Test92522,2019-04-03 22:36:54,5,2,1,4,3,31,1,8.853477,44.733794,31.0,1,8.018896750781645,34.60721888502218,True,0,10.160907821236915
Test78864,2019-04-03 22:37:40,5,2,1,4,3,31,1,27.426696000000003,42.941725,31.0,1,29.424914305691445,38.56315852707153,True,0,4.812974210927545
Test76229,2019-04-03 22:39:33,5,2,1,4,3,31,1,27.426696000000003,62.016434,31.0,1,20.868445511476498,59.462143654506974,True,0,7.038113997321843
Test48338,2019-04-03 22:40:16,5,2,1,4,3,31,1,10.188857,63.585071,31.0,1,11.387842983848087,59.667023595404,True,0,4.097397082798497
